movie,year,production_budget,gross_revenue,month,profit,release_date,genre_list,genres,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
Kung Fu Panda 2,2011,150000000,664837547,5,514837547,2011-05-25,"['Animation', 'Family']","Animation,Family",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mad Max: Fury Road,2015,150000000,370098020,5,220098020,2015-05-15,"['Action', 'Adventure', 'Science Fiction']","Action,Adventure,Science Fiction",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ready Player One,2018,150000000,579290136,3,429290136,2018-03-29,"['Adventure', 'Science Fiction']","Adventure,Science Fiction",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Last Airbender,2010,150000000,319713881,7,169713881,2010-07-01,"['Action', 'Adventure', 'Family', 'Fantasy']","Action,Adventure,Family,Fantasy",1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Wrath of the Titans,2012,150000000,305270083,3,155270083,2012-03-29,"['Fantasy', 'Adventure', 'Action']","Fantasy,Adventure,Action",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Dark Shadows,2012,150000000,238202668,5,88202668,2012-05-11,"['Comedy', 'Fantasy']","Comedy,Fantasy",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
White House Down,2013,150000000,205440387,6,55440387,2013-06-28,"['Action', 'Drama', 'Thriller']","Action,Drama,Thriller",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Wolfman,2010,150000000,142634358,2,-7365642,2010-02-12,['Horror'],Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Great Wall,2017,150000000,334486852,2,184486852,2017-02-17,"['Action', 'Adventure', 'Fantasy']","Action,Adventure,Fantasy",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Pan,2015,150000000,151525973,10,1525973,2015-10-09,"['Adventure', 'Family', 'Fantasy']","Adventure,Family,Fantasy",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Mars Needs Moms,2011,150000000,39549758,3,-110450242,2011-03-11,"['Adventure', 'Animation', 'Family']","Adventure,Animation,Family",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Madagascar 3: Europe's Most Wanted,2012,145000000,746921271,6,601921271,2012-06-08,"['Animation', 'Family', 'Comedy']","Animation,Family,Comedy",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
How to Train Your Dragon 2,2014,145000000,614586270,6,469586270,2014-06-13,"['Fantasy', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family']","Fantasy,Action,Adventure,Animation,Comedy,Family",1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Mr. Peabody & Sherman,2014,145000000,269806430,3,124806430,2014-03-07,"['Animation', 'Adventure', 'Family']","Animation,Adventure,Family",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rise of the Guardians,2012,145000000,306900902,11,161900902,2012-11-21,"['Animation', 'Family', 'Fantasy']","Animation,Family,Fantasy",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Ghostbusters,2016,144000000,229008658,7,85008658,2016-07-15,"['Action', 'Fantasy', 'Comedy']","Action,Fantasy,Comedy",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Captain America: The First Avenger,2011,140000000,370569776,7,230569776,2011-07-22,"['Action', 'Adventure', 'Science Fiction']","Action,Adventure,Science Fiction",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kung Fu Panda 3,2016,140000000,517599142,1,377599142,2016-01-29,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']","Action,Adventure,Animation,Comedy,Family",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
G.I. Joe: Retaliation,2013,140000000,375740705,3,235740705,2013-03-29,"['Adventure', 'Action', 'Science Fiction', 'Thriller']","Adventure,Action,Science Fiction,Thriller",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Exodus: Gods and Kings,2014,140000000,268314513,12,128314513,2014-12-12,"['Adventure', 'Drama', 'Action']","Adventure,Drama,Action",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The BFG,2016,140000000,199646680,7,59646680,2016-07-01,"['Adventure', 'Family', 'Fantasy']","Adventure,Family,Fantasy",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Gods of Egypt,2016,140000000,138836756,2,-1163244,2016-02-26,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']","Action,Adventure,Fantasy,Science Fiction",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
The Croods,2013,135000000,573068425,3,438068425,2013-03-22,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","Action,Adventure,Animation,Comedy,Family,Fantasy",1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
The Revenant,2015,135000000,532938302,12,397938302,2015-12-25,"['Western', 'Drama', 'Adventure']","Western,Drama,Adventure",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
The Revenant,2015,135000000,532938302,12,397938302,2015-12-25,"['Western', 'Drama', 'Adventure']","Western,Drama,Adventure",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Rango,2011,135000000,245724600,3,110724600,2011-03-03,"['Animation', 'Comedy', 'Family', 'Western', 'Adventure']","Animation,Comedy,Family,Western,Adventure",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Turbo,2013,135000000,286896578,7,151896578,2013-07-19,"['Animation', 'Family']","Animation,Family",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Teenage Mutant Ninja Turtles: Out of the Shadows,2016,135000000,245328374,6,110328374,2016-06-03,"['Action', 'Adventure', 'Comedy', 'Family', 'Science Fiction']","Action,Adventure,Comedy,Family,Science Fiction",1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Happy Feet Two,2011,135000000,157956466,11,22956466,2011-11-17,"['Animation', 'Comedy', 'Family']","Animation,Comedy,Family",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Nutcracker and the Four Realms,2018,132900000,170293899,11,37393899,2018-11-02,"['Fantasy', 'Adventure', 'Family']","Fantasy,Adventure,Family",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Penguins of Madagascar,2014,132000000,366942531,11,234942531,2014-11-26,"['Family', 'Animation', 'Adventure', 'Comedy']","Family,Animation,Adventure,Comedy",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Hunger Games: Catching Fire,2013,130000000,864868047,11,734868047,2013-11-22,"['Adventure', 'Action', 'Science Fiction']","Adventure,Action,Science Fiction",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ant-Man and the Wasp,2018,130000000,623144660,7,493144660,2018-07-06,"['Action', 'Adventure', 'Science Fiction', 'Comedy']","Action,Adventure,Science Fiction,Comedy",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ant-Man,2015,130000000,518858449,7,388858449,2015-07-17,"['Science Fiction', 'Action', 'Adventure']","Science Fiction,Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Home,2015,130000000,385997896,3,255997896,2015-03-27,"['Fantasy', 'Comedy', 'Animation', 'Science Fiction', 'Family']","Fantasy,Comedy,Animation,Science Fiction,Family",0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Mary Poppins Returns,2018,130000000,341528518,12,211528518,2018-12-19,"['Fantasy', 'Family', 'Comedy']","Fantasy,Family,Comedy",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Puss in Boots,2011,130000000,554987477,10,424987477,2011-10-28,"['Action', 'Adventure', 'Animation', 'Family', 'Fantasy', 'Comedy']","Action,Adventure,Animation,Family,Fantasy,Comedy",1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Megamind,2010,130000000,321887208,11,191887208,2010-11-04,"['Animation', 'Action', 'Comedy', 'Family', 'Science Fiction']","Animation,Action,Comedy,Family,Science Fiction",1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Rio 2,2014,130000000,492846291,4,362846291,2014-04-11,"['Adventure', 'Comedy', 'Family', 'Animation']","Adventure,Comedy,Family,Animation",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Salt,2010,130000000,290650494,7,160650494,2010-07-23,"['Action', 'Mystery', 'Thriller']","Action,Mystery,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Noah,2014,130000000,352831065,3,222831065,2014-03-28,"['Drama', 'Adventure']","Drama,Adventure",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Noah,2014,130000000,352831065,3,222831065,2014-03-25,['Documentary'],Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Adventures of Tintin,2011,130000000,373993951,12,243993951,2011-12-20,"['Adventure', 'Animation', 'Mystery']","Adventure,Animation,Mystery",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
After Earth,2013,130000000,251499665,5,121499665,2013-05-31,"['Science Fiction', 'Action', 'Adventure']","Science Fiction,Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R.I.P.D.,2013,130000000,79076678,7,-50923322,2013-07-19,"['Fantasy', 'Action', 'Comedy', 'Crime']","Fantasy,Action,Comedy,Crime",1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Logan,2017,127000000,615461394,3,488461394,2017-03-03,"['Action', 'Drama', 'Science Fiction']","Action,Drama,Science Fiction",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Night at the Museum: Secret of the Tomb,2014,127000000,353756621,12,226756621,2014-12-19,"['Adventure', 'Comedy', 'Fantasy', 'Family']","Adventure,Comedy,Fantasy,Family",0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
The Hunger Games: Mockingjay - Part 1,2014,125000000,766575131,11,641575131,2014-11-21,"['Science Fiction', 'Adventure', 'Thriller']","Science Fiction,Adventure,Thriller",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Fast Five,2011,125000000,630163454,4,505163454,2011-04-28,"['Action', 'Thriller', 'Crime']","Action,Thriller,Crime",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Teenage Mutant Ninja Turtles,2014,125000000,485004754,8,360004754,2014-08-08,"['Science Fiction', 'Action', 'Adventure', 'Fantasy', 'Comedy']","Science Fiction,Action,Adventure,Fantasy,Comedy",1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Sherlock Holmes: A Game of Shadows,2011,125000000,535663443,12,410663443,2011-12-16,"['Adventure', 'Action', 'Crime', 'Mystery']","Adventure,Action,Crime,Mystery",1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Boss Baby,2017,125000000,510878762,3,385878762,2017-03-31,"['Animation', 'Comedy', 'Family']","Animation,Comedy,Family",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Clash of the Titans,2010,125000000,493214888,4,368214888,2010-04-02,"['Adventure', 'Fantasy', 'Action']","Adventure,Fantasy,Action",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Trolls,2016,125000000,344150134,11,219150134,2016-11-04,"['Adventure', 'Family', 'Comedy', 'Fantasy', 'Music', 'Animation']","Adventure,Family,Comedy,Fantasy,Music,Animation",0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
Trolls,2016,125000000,344150134,11,219150134,2016-11-04,"['Adventure', 'Family', 'Comedy', 'Fantasy', 'Music', 'Animation']","Adventure,Family,Comedy,Fantasy,Music,Animation",0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
Prometheus,2012,125000000,402448265,6,277448265,2012-06-08,"['Science Fiction', 'Adventure', 'Mystery']","Science Fiction,Adventure,Mystery",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
The Bourne Legacy,2012,125000000,280355920,8,155355920,2012-08-10,"['Action', 'Thriller']","Action,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Skyscraper,2018,125000000,304115534,7,179115534,2018-07-13,['Action'],Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total Recall,2012,125000000,211856088,8,86856088,2012-08-03,"['Action', 'Science Fiction', 'Adventure', 'Thriller']","Action,Science Fiction,Adventure,Thriller",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Monster Trucks,2017,125000000,61642798,1,-63357202,2017-01-13,"['Action', 'Comedy', 'Science Fiction']","Action,Comedy,Science Fiction",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Jason Bourne,2016,120000000,416168316,7,296168316,2016-07-29,"['Action', 'Thriller']","Action,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Life of Pi,2012,120000000,620912003,11,500912003,2012-11-21,"['Adventure', 'Drama', 'Action']","Adventure,Drama,Action",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Rampage,2018,120000000,428056280,4,308056280,2018-04-13,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']","Action,Adventure,Science Fiction,Fantasy",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Elysium,2013,120000000,286192091,8,166192091,2013-08-09,"['Science Fiction', 'Action', 'Drama', 'Thriller']","Science Fiction,Action,Drama,Thriller",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Oblivion,2013,120000000,287916633,4,167916633,2013-04-18,"['Action', 'Science Fiction', 'Adventure', 'Mystery']","Action,Science Fiction,Adventure,Mystery",1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Power Rangers,2017,120000000,142531552,3,22531552,2017-03-24,"['Action', 'Adventure', 'Science Fiction']","Action,Adventure,Science Fiction",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RoboCop,2014,120000000,242981799,2,122981799,2014-02-12,"['Action', 'Science Fiction']","Action,Science Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fantastic Four,2015,120000000,167849187,8,47849187,2015-08-07,"['Action', 'Adventure', 'Science Fiction']","Action,Adventure,Science Fiction",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Knight and Day,2010,117000000,258751370,6,141751370,2010-06-23,"['Action', 'Comedy']","Action,Comedy",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Venom,2018,116000000,853628605,10,737628605,2018-10-05,"['Science Fiction', 'Action']","Science Fiction,Action",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Wolverine,2013,115000000,416456852,7,301456852,2013-07-25,"['Action', 'Science Fiction', 'Adventure', 'Fantasy']","Action,Science Fiction,Adventure,Fantasy",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Gulliver's Travels,2010,112000000,232017848,12,120017848,2010-12-25,"['Comedy', 'Adventure', 'Family', 'Fantasy']","Comedy,Adventure,Family,Fantasy",0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Ferdinand,2017,111000000,289847930,12,178847930,2017-12-15,"['Animation', 'Family', 'Adventure', 'Comedy']","Animation,Family,Adventure,Comedy",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ferdinand,2017,111000000,289847930,12,178847930,2017-12-15,"['Animation', 'Family', 'Adventure', 'Comedy']","Animation,Family,Adventure,Comedy",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Deadpool 2,2018,110000000,786680557,5,676680557,2018-05-10,"['Action', 'Comedy', 'Adventure']","Action,Comedy,Adventure",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gravity,2013,110000000,693698673,10,583698673,2013-10-04,"['Science Fiction', 'Thriller', 'Drama']","Science Fiction,Thriller,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
San Andreas,2015,110000000,456258539,5,346258539,2015-05-29,"['Action', 'Drama', 'Thriller']","Action,Drama,Thriller",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Smurfs,2011,110000000,563749323,7,453749323,2011-07-29,"['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']","Animation,Family,Adventure,Comedy,Fantasy",0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
300: Rise of an Empire,2014,110000000,330780051,3,220780051,2014-03-07,"['Action', 'War', 'Fantasy']","Action,War,Fantasy",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Passengers,2016,110000000,302239672,12,192239672,2016-12-21,"['Drama', 'Romance', 'Science Fiction']","Drama,Romance,Science Fiction",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
Passengers,2016,110000000,302239672,12,192239672,2016-12-21,"['Drama', 'Romance', 'Science Fiction']","Drama,Romance,Science Fiction",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
The Green Hornet,2011,110000000,229155503,1,119155503,2011-01-13,"['Action', 'Crime', 'Comedy']","Action,Crime,Comedy",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Real Steel,2011,110000000,263880341,10,153880341,2011-10-06,"['Action', 'Science Fiction', 'Drama']","Action,Science Fiction,Drama",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
The A-Team,2010,110000000,177241171,6,67241171,2010-06-11,"['Thriller', 'Action', 'Adventure', 'Comedy', 'Crime']","Thriller,Action,Adventure,Comedy,Crime",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Smurfs 2,2013,110000000,348547523,7,238547523,2013-07-31,"['Fantasy', 'Family', 'Comedy', 'Animation']","Fantasy,Family,Comedy,Animation",0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Ender's Game,2013,110000000,127983283,11,17983283,2013-11-01,"['Science Fiction', 'Action', 'Adventure']","Science Fiction,Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ghost in the Shell,2017,110000000,167910690,3,57910690,2017-03-31,"['Action', 'Science Fiction', 'Thriller', 'Drama']","Action,Science Fiction,Thriller,Drama",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
The Martian,2015,108000000,655271443,10,547271443,2015-10-02,"['Drama', 'Adventure', 'Science Fiction']","Drama,Adventure,Science Fiction",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
The Martian,2015,108000000,655271443,10,547271443,2015-10-02,"['Drama', 'Adventure', 'Science Fiction']","Drama,Adventure,Science Fiction",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Allied,2016,106000000,119266661,11,13266661,2016-11-23,"['Action', 'Drama', 'War', 'Romance', 'Thriller']","Action,Drama,War,Romance,Thriller",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
Allied,2016,106000000,119266661,11,13266661,2016-11-23,"['Action', 'Drama', 'War', 'Romance', 'Thriller']","Action,Drama,War,Romance,Thriller",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
Ice Age: Collision Course,2016,105000000,402156682,7,297156682,2016-07-22,"['Adventure', 'Animation', 'Family', 'Comedy']","Adventure,Animation,Family,Comedy",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kingsman: The Golden Circle,2017,104000000,408803696,9,304803696,2017-09-22,"['Action', 'Adventure', 'Comedy']","Action,Adventure,Comedy",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Wrinkle in Time,2018,103000000,133401882,3,30401882,2018-03-09,"['Adventure', 'Science Fiction', 'Family', 'Fantasy']","Adventure,Science Fiction,Family,Fantasy",0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Bumblebee,2018,102000000,465195589,12,363195589,2018-12-21,"['Action', 'Adventure', 'Science Fiction']","Action,Adventure,Science Fiction",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cloud Atlas,2012,102000000,130673154,10,28673154,2012-10-26,"['Drama', 'Science Fiction']","Drama,Science Fiction",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Django Unchained,2012,100000000,449948323,12,349948323,2012-12-25,"['Drama', 'Western']","Drama,Western",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Little Fockers,2010,100000000,310650574,12,210650574,2010-12-21,"['Comedy', 'Romance']","Comedy,Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Other Guys,2010,100000000,170936470,8,70936470,2010-08-06,"['Action', 'Comedy', 'Crime']","Action,Comedy,Crime",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Wolf of Wall Street,2013,100000000,389870414,12,289870414,2013-12-25,"['Crime', 'Drama', 'Comedy']","Crime,Drama,Comedy",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Epic,2013,100000000,262794441,5,162794441,2013-05-24,"['Animation', 'Adventure', 'Family', 'Fantasy']","Animation,Adventure,Family,Fantasy",0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
The Expendables 2,2012,100000000,311979256,8,211979256,2012-08-17,"['Action', 'Adventure', 'Thriller']","Action,Adventure,Thriller",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hercules,2014,100000000,243388614,7,143388614,2014-07-25,"['Action', 'Adventure']","Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Tourist,2010,100000000,278731369,12,178731369,2010-12-10,"['Action', 'Thriller', 'Romance']","Action,Thriller,Romance",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Legend of the Guardians: The Owls of Ga'Hoole,2010,100000000,139716717,9,39716717,2010-09-24,"['Animation', 'Adventure', 'Family', 'Fantasy']","Animation,Adventure,Family,Fantasy",0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
The Expendables 3,2014,100000000,209461378,8,109461378,2014-08-15,"['Action', 'Adventure', 'Thriller']","Action,Adventure,Thriller",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Green Zone,2010,100000000,97523020,3,-2476980,2010-03-11,"['War', 'Action', 'Adventure', 'Drama', 'Thriller']","War,Action,Adventure,Drama,Thriller",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
Geostorm,2017,100000000,220796009,10,120796009,2017-10-20,"['Action', 'Science Fiction', 'Thriller']","Action,Science Fiction,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Geostorm,2017,100000000,220796009,10,120796009,2017-10-20,"['Action', 'Science Fiction', 'Thriller']","Action,Science Fiction,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Point Break,2015,100000000,126704591,12,26704591,2015-12-25,"['Action', 'Crime', 'Thriller']","Action,Crime,Thriller",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
In the Heart of the Sea,2015,100000000,89693309,12,-10306691,2015-12-11,"['Thriller', 'Drama', 'Adventure', 'Action', 'History']","Thriller,Drama,Adventure,Action,History",1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
In the Heart of the Sea,2015,100000000,89693309,12,-10306691,2015-12-11,"['Thriller', 'Drama', 'Adventure', 'Action', 'History']","Thriller,Drama,Adventure,Action,History",1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
Transcendence,2014,100000000,103039258,4,3039258,2014-04-17,"['Thriller', 'Science Fiction', 'Drama', 'Mystery']","Thriller,Science Fiction,Drama,Mystery",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
Mortal Engines,2018,100000000,85287417,12,-14712583,2018-12-14,"['Adventure', 'Fantasy']","Adventure,Fantasy",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Peanuts Movie,2015,99000000,250091610,11,151091610,2015-11-01,"['Adventure', 'Comedy', 'Animation', 'Family']","Adventure,Comedy,Animation,Family",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Peanuts Movie,2015,99000000,250091610,11,151091610,2015-11-01,"['Adventure', 'Comedy', 'Animation', 'Family']","Adventure,Comedy,Animation,Family",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Robin Hood,2018,99000000,84747441,11,-14252559,2018-11-21,"['Adventure', 'Action', 'Thriller']","Adventure,Action,Thriller",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Alien: Covenant,2017,97000000,238521247,5,141521247,2017-05-19,"['Horror', 'Science Fiction', 'Thriller']","Horror,Science Fiction,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Cinderella,2015,95000000,534551353,3,439551353,2015-03-13,"['Romance', 'Fantasy', 'Family', 'Drama']","Romance,Fantasy,Family,Drama",0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
Ice Age: Continental Drift,2012,95000000,879765137,7,784765137,2012-07-13,"['Animation', 'Comedy', 'Adventure', 'Family']","Animation,Comedy,Adventure,Family",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sex and the City 2,2010,95000000,294680778,5,199680778,2010-05-27,"['Comedy', 'Drama', 'Romance']","Comedy,Drama,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Percy Jackson & the Olympians: The Lightning Thief,2010,95000000,223050874,2,128050874,2010-02-11,"['Adventure', 'Fantasy', 'Family']","Adventure,Fantasy,Family",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
The Campaign,2012,95000000,104907746,8,9907746,2012-08-10,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unstoppable,2010,95000000,165720921,11,70720921,2010-11-12,"['Action', 'Thriller']","Action,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ben-Hur,2016,95000000,91669648,8,-3330352,2016-08-19,"['Action', 'Adventure', 'Drama']","Action,Adventure,Drama",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Seventh Son,2015,95000000,108874967,2,13874967,2015-02-06,"['Adventure', 'Fantasy']","Adventure,Fantasy",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Kingsman: The Secret Service,2015,94000000,404561724,2,310561724,2015-02-13,"['Crime', 'Comedy', 'Action', 'Adventure']","Crime,Comedy,Action,Adventure",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
